Year,Month,Day,Year-Month-Day,minWindSpeed,maxWindSpeed,minDNorth,maxDNorth,minDEast,maxDEast,minAirTemperature,maxAirTemperature,minRelativeHumidity,maxRelativeHumidity,minLog(ParticleConcentration + 1),maxLog(ParticleConcentration + 1)
2008,5,10,10/05/2008,0.3406667,10.75167,3.9006,179.9031,0.0254,174.44772,24.83648,39.88629,19.48994,72.98885,0.113943352,3.565351873
2008,5,11,11/05/2008,0.1336667,8.804,0.512687,179.8797,1.6046,162.61748,25.67058,38.41987,25.36698,68.34112,0.204119983,2.755798657
2008,5,12,12/05/2008,0.6783333,5.985999,0.007,179.6998,0.1307,156.8653,28.64214,41.85313,15.12888,52.81311,0.380211242,2.579669294
2008,5,13,13/05/2008,1.161,12.531,14.2674,179.3718,0.0535,108.3388,27.14493,33.85928,24.98328,64.26516,0.633468456,3.919773453
2008,5,14,14/05/2008,0.7623334,7.770334,12.1753,179.9307,0.3893,162.6562,26.08984,40.48209,13.59179,63.78249,0,2.557988148
2008,5,15,15/05/2008,0.9263334,7.250333,34.23923,179.8931,2.1427,151.8037,29.22486,40.93371,15.08639,50.40327,1.255272505,1.983175072
2008,5,16,16/05/2008,0.5713333,7.948334,1.515597,179.8376,0.1524,179.61407,29.01398,42.47411,15.19115,50.2772,1.471291711,2.955880086
2008,5,17,17/05/2008,0.6526666,11.96,3.263526,179.9992,0.0178,113.2974,26.3144,38.15888,22.63433,58.99953,0.146128036,4.138106827
2008,5,18,18/05/2008,0.9226666,10.773,115.2209,179.7319,25.2209,116.8627,28.18757,37.90161,25.59373,57.69442,0.176091259,4.012115612
2008,5,19,19/05/2008,0.8183333,5.761667,0.1879,179.9991,1.6462,179.4069,26.07092,40.58725,19.91592,67.15892,0.041392685,3.22819497
2008,5,2,02/05/2008,0.2223333,8.701334,2.035398,172.51,7.5999,179.9953,28.69032,41.41799,8.135739,14.30572,1.98811284,3.064008487
2008,5,20,20/05/2008,1.647,16.15166,0.4166893,179.6732,0.6453,179.97461,22.55611,39.18056,22.69608,95.22153,0.204119983,5.01920688
2008,5,21,21/05/2008,0.5946666,6.256999,38.4177,179.7338,0.1404,145.5125,23.22308,35.68539,29.7692,85.44552,0.255272505,2.657724954
2008,5,22,22/05/2008,0.733,5.848333,52.4003,179.964,0.1422,136.954,25.96906,40.1281,21.28832,74.41692,0.342422681,2.383815366
2008,5,23,23/05/2008,0.8439999,7.983332,17.5783,179.2314,0.238,90.7686,28.60215,42.51079,12.06452,64.27283,0.73239376,2.622628426
2008,5,24,24/05/2008,0.926,9.378,65.6862,179.7128,1.0089,102.8725,28.60647,39.65741,19.28812,59.3903,0,2.371252629
2008,5,25,25/05/2008,1.227,13.51167,65.5906,179.862,0.3075,126.9563,24.67266,33.49211,31.9528,72.31964,0.204119983,4.685688008
2008,5,26,26/05/2008,0.51,4.684667,9.7969,179.5035,0.3444,172.88663,25.63466,38.52793,25.81336,63.097,0.230448921,1.910624405
2008,5,27,27/05/2008,0.3056667,8.672001,0.05044067,141.6759,0.6407,162.92641,29.178,41.7673,9.394848,57.00457,1.161368002,3.198876927
2008,5,28,28/05/2008,0.2583333,7.993334,0.5907586,179.9615,33.5505,140.2328,29.67643,37.96677,13.84977,59.10738,1.348304863,2.93166124
2008,5,29,29/05/2008,0.396,13.915,0.8360333,179.9888,0.8567,178.88029,22.08968,38.47558,26.25155,90.19601,0,4.933962828
2008,5,3,03/05/2008,0.135,8.981667,2.007398,179.7568,21.4358,179.72451,27.55941,41.34117,11.47416,35.22118,1.158362492,3.252901553
2008,5,30,30/05/2008,0.753,9.376332,39.0277,179.9726,0.0611,171.94864,22.89071,32.58944,35.74234,83.50717,0,3.082749477
2008,5,31,31/05/2008,0.9026666,7.219667,35.916,174.498,0.1966,84.498,25.18696,37.631,23.47641,67.90059,0.041392685,2.536053155
2008,5,4,04/05/2008,0.9296666,9.655334,7.885,179.529,0.5858,179.78231,26.14036,41.21459,11.71022,58.40179,0,3.325720858
2008,5,5,05/05/2008,0.411,8.025666,84.9234,179.4737,0.9377,169.5887,27.64779,39.95858,15.45646,41.15071,1.609594409,2.98971672
2008,5,6,06/05/2008,0.8166667,6.231332,59.034,179.9003,0.0367,178.6526,28.15221,40.60328,9.417384,45.25659,1.664641976,3.219558332
2008,5,7,07/05/2008,0.1906667,7.231667,0.09417718,179.7667,2.0306,179.66023,27.93711,40.41707,11.58929,56.36211,1.408239965,2.915821788
2008,5,8,08/05/2008,0.1066667,8.484,1.7551,179.933,1.852,179.83778,26.09925,42.17308,10.28786,36.89313,0,3.027186462
2008,5,9,09/05/2008,1.265667,10.29133,114.6284,179.8701,27.9823,155.3716,25.6923,41.40919,13.5167,71.29273,0.986771734,4.581169981
2008,6,1,01/06/2008,0.6163334,6.692666,7.7755,178.7029,0.1953,144.78052,27.47089,39.02187,25.89796,68.90379,0,2.637789829
2008,6,10,10/06/2008,1.104666,5.349667,128.8177,179.9983,43.6432,141.1823,27.09253,36.4482,31.94889,68.07305,0.176091259,1.99343623
2008,6,11,11/06/2008,0.5363333,4.870333,0.9474,179.7622,0.0641,178.89081,27.99582,39.33817,25.27774,69.49288,0.414973348,1.930949031
2008,6,12,12/06/2008,1.223667,8.460333,36.9456,178.3066,0.0771,155.4466,25.65847,36.94876,27.47112,60.50599,1.336459734,4.086032206
2008,6,13,13/06/2008,0.596,7.393665,1.7749,179.8637,0.3914,176.29577,26.44331,37.08873,28.67361,74.03871,0,2.543571424
2008,6,14,14/06/2008,0.3340001,10.10233,1.530321,179.9041,1.4987,179.15152,21.37921,36.2415,29.76548,90.05222,0.041392685,3.823043634
2008,6,15,15/06/2008,0.3996667,7.079332,11.8134,179.301,0.0009,179.52591,25.82243,38.39912,24.63926,73.83424,1.356025857,2.270445908
2008,6,16,16/06/2008,0.8690001,7.908333,83.6001,179.9235,4.1057,129.4673,28.34564,39.30271,27.87272,63.17311,1.290034611,2.8143142
2008,6,17,17/06/2008,0.6726667,7.480667,20.1443,179.9432,0.7284,162.07296,28.56033,39.56771,21.61575,61.63877,1.485721426,3.135927335
2008,6,18,18/06/2008,1.718667,7.453001,87.0115,179.9217,0.1588,109.6821,27.73733,37.57723,27.44065,56.92236,0.986771734,2.526468512
2008,6,19,19/06/2008,0.846,12.171,11.9384,168.603,0.024,164.90179,20.52202,34.3606,35.14959,95.84173,0.041392685,4.062758674
2008,6,2,02/06/2008,1.049667,8.492001,33.04594,179.9867,1.2417,176.18081,28.84686,39.66885,19.54341,62.37561,0.591064607,2.954145989
2008,6,20,20/06/2008,1.208333,7.096332,57.6354,179.8631,0.2903,177.06307,26.6574,36.35465,33.03782,78.49409,0.079181246,3.532627001
2008,6,21,21/06/2008,1.690334,7.142334,94.8666,177.8578,4.8666,87.8578,27.55163,35.63482,34.09836,68.80168,0.591064607,2.36660971
2008,6,22,22/06/2008,0.7819999,6.722,1.8091,179.957,13.3502,117.7217,27.72252,33.76857,33.75292,65.64091,0.079181246,2.679609572
2008,6,23,23/06/2008,0.1963334,5.632333,0.02085787,179.7491,2.3779,179.61092,26.84071,38.65059,27.55944,67.57819,0,2.124504225
2008,6,24,24/06/2008,1.182333,7.369333,61.9032,179.4296,8.0478,157.2497,25.38588,36.12672,27.61092,71.42165,0.707570176,2.185258765
2008,6,25,25/06/2008,0.5233333,8.124333,14.77114,179.6265,0.5878,177.84077,21.35041,29.89331,46.06281,94.69741,0,1.675778342
2008,6,26,26/06/2008,0.1643333,4.283999,5.9681,179.781,0.7552,179.72814,23.99618,31.1659,49.41231,91.49889,0,1.821513528
2008,6,27,27/06/2008,0.07266666,6.307001,0.2285,177.4366,0.6141,178.10481,25.63634,34.4449,38.68098,89.25956,0.278753601,2.483587297
2008,6,28,28/06/2008,0.7543334,6.568,12.9863,179.8335,0.4055,107.2009,26.9102,34.88782,35.76468,71.5408,0.785329835,1.638489257
2008,6,29,29/06/2008,0.1563333,17.79167,1.3743,179.9831,0.4261,178.4255,20.96529,37.1311,31.37481,94.64409,0.544068044,5.017473257
2008,6,3,03/06/2008,0.5123333,7.59,2.161441,179.7983,1.7491,176.86491,28.69469,39.51424,27.79987,63.06704,0,2.822821645
2008,6,30,30/06/2008,0.509,6.798334,7.0416,179.652,0.5298,178.44624,21.93818,32.56882,41.20042,90.19363,0,2.048053173
2008,6,4,04/06/2008,0.6253332,7.548666,19.66487,179.9312,3.0241,158.965,26.55483,39.40569,22.15172,66.87285,0.278753601,1.942504106
2008,6,5,05/06/2008,0.323,6.243,0.3080281,179.8736,0.1039,127.36303,27.97171,40.98927,17.42141,57.75517,1.103803721,3.237342629
2008,6,6,06/06/2008,1.983,8.943333,51.14,176.3899,0.0866,86.3899,29.92236,40.34966,20.34016,50.01718,1.311753861,2.733678656
2008,6,7,07/06/2008,1.006667,18.89367,27.0058,173.2553,0.6432,170.58067,20.75919,40.29778,21.61692,96.22687,0.579783597,4.758588699
2008,6,8,08/06/2008,1.254667,14.13567,13.13661,173.3676,0.0351,134.23764,24.041,35.96835,26.28934,68.09899,0.146128036,2.336859821
2008,6,9,09/06/2008,0.36,13.16233,2.1988,179.8305,0.8209,179.5668,22.82773,39.04614,24.04326,79.72211,0.544068044,4.183796373
2008,7,1,01/07/2008,0.2166667,11.598,14.0077,178.0573,0.4081,179.24969,21.95359,27.69917,61.71295,91.98632,0,2.08278537
2008,7,10,10/07/2008,1.894,6.170667,74.8633,159.0842,1.0788,69.0842,25.00117,33.70314,38.92117,83.01104,0.146128036,1.697229343
2008,7,11,11/07/2008,1.354667,16.216,67.307,179.6927,0.4179,179.56721,20.54185,33.42231,46.8796,96.10385,0.643452676,3.989583289
2008,7,12,12/07/2008,0.041,4.986334,2.7766,179.8495,0.1085,176.88952,21.68797,30.68981,57.47724,92.0584,0.301029996,1.823474229
2008,7,13,13/07/2008,0.3913333,4.436333,26.9316,179.6024,0.1974,100.6993,24.794,34.06608,40.78426,86.28398,0,1.830588669
2008,7,14,14/07/2008,1.647666,6.125001,58.0172,170.8202,0.1666,80.8202,26.0148,36.74776,29.94818,79.15105,0.954242509,2.047274867
2008,7,15,15/07/2008,1.76,8.543334,82.7439,179.9868,1.0405,140.7641,25.43544,30.39326,44.99561,75.19286,0.462397998,2.864273697
2008,7,16,16/07/2008,1.097667,4.948,121.2103,179.8971,31.2103,118.2744,23.46605,32.6953,40.99158,87.3074,1.173186268,2.023663918
2008,7,17,17/07/2008,0.6449999,8.196333,0.0105,170.9472,0.043,178.7636,25.07244,32.11508,41.90749,80.67287,0.939519253,3.015443588
2008,7,18,18/07/2008,0.227,8.488667,4.0911,179.8337,0.1122,148.1264,22.76118,34.80616,31.99341,80.63976,0.414973348,2.60498163
2008,7,19,19/07/2008,0.1733334,7.728667,42.80526,179.6903,34.2472,173.95364,20.88023,27.50422,61.98137,95.34189,0.041392685,1.867467488
2008,7,2,02/07/2008,0.1623334,7.406667,0.1568217,179.7704,0.062,178.71207,22.61283,33.26307,37.81738,92.94349,0,2.283301229
2008,7,20,20/07/2008,0.08399998,3.389333,0.5259434,179.9672,0.3643,179.51117,22.38288,31.54141,48.6464,94.36468,0.322219295,1.737987326
2008,7,21,21/07/2008,0.1873333,4.350334,0.1222,179.1703,0.2759,140.4398,24.66157,34.20848,39.27338,85.96678,0.505149978,1.86569606
2008,7,22,22/07/2008,1.675666,5.486333,4.6795,154.0179,0.0679,97.919208,24.14854,33.37765,40.65749,81.36947,0.414973348,1.928395852
2008,7,23,23/07/2008,1.289,9.381667,10.7109,179.3062,14.2631,171.68359,22.05651,32.77919,43.61608,85.23357,0,1.822821645
2008,7,24,24/07/2008,0.5936667,5.900999,44.3494,179.5363,0.3877,171.63543,24.32239,34.60851,36.66689,85.52331,0.079181246,1.936010796
2008,7,25,25/07/2008,1.382666,12.86267,23.1292,179.7705,0.1267,166.2079,21.86028,35.22502,36.92259,95.12954,0,3.445339499
2008,7,26,26/07/2008,0.2743333,7.089334,4.479159,179.7985,1.1253,145.2427,21.62326,30.84294,49.51448,88.0701,0,1.588831726
2008,7,27,27/07/2008,0.726,4.872667,79.10059,179.9253,67.6253,172.80375,23.739,31.14418,45.5425,87.07961,0,1.501059262
2008,7,28,28/07/2008,1.759333,5.731667,100.3962,179.9579,10.3962,103.5658,23.58358,32.73213,43.47591,83.7263,0.041392685,1.923761961
2008,7,29,29/07/2008,0.3546667,5.375,63.2367,176.5076,0.1762,86.5076,25.30784,35.69958,34.11007,76.9864,0.113943352,1.763427994
2008,7,3,03/07/2008,1.396333,7.282333,54.1746,179.9701,0.2428,90.5966,25.60841,36.2091,30.11668,83.35954,0,2.022840611
2008,7,30,30/07/2008,0.7113333,7.74,0.331489,174.2443,0.0777,157.94798,22.71534,36.12627,33.93201,85.60099,0.301029996,3.262830635
2008,7,31,31/07/2008,0.132,12.685,17.3987,179.2438,1.5388,138.1295,22.75422,32.61741,51.97801,90.28593,0.204119983,3.783817855
2008,7,4,04/07/2008,0.4186666,16.30967,1.3012,179.8332,0.6495,179.38401,19.01001,30.9335,47.11988,95.56868,0.707570176,4.318718458
2008,7,5,05/07/2008,1.246,4.833,62.4559,179.7,0.3546,114.0631,22.25447,33.85989,37.44569,89.46935,0.278753601,1.625312451
2008,7,6,06/07/2008,1.516,6.716334,92.8282,149.7106,2.8282,59.7106,25.60072,32.92836,44.66832,78.89031,1.161368002,1.772321707
2008,7,7,07/07/2008,0.7356666,7.775667,34.9741,179.8472,2.3876,143.8174,22.21316,27.35912,52.36608,86.95305,0.278753601,2.712312909
2008,7,8,08/07/2008,0.3703333,12.389,67.3332,168.1041,0.4221,158.6226,21.78097,31.42898,49.48349,90.98876,0.176091259,3.912944394
2008,7,9,09/07/2008,0.6623334,6.052333,11.29204,177.2336,0.5885,165.05097,22.22165,32.42516,43.23008,88.50758,0,1.619093331
2008,8,1,01/08/2008,0.3979999,6.159334,22.52785,179.5307,1.3588,179.56903,22.46671,32.72313,40.92737,88.85176,0.477121255,3.118297801
2008,8,10,10/08/2008,0.382,3.979,7.067751,179.9778,0.1895,173.00306,24.29502,35.61416,39.79596,87.92054,0.041392685,1.665580991
2008,8,11,11/08/2008,0.4686666,17.72933,25.0688,179.8448,0.586,179.41333,20.82706,35.67242,39.10386,95.81975,0,2.542202782
2008,8,12,12/08/2008,1.103667,10.69067,14.5347,178.6313,2.0016,122.4937,23.18421,28.21835,58.26077,89.52716,0.113943352,3.0523091
2008,8,13,13/08/2008,0.7073334,3.248667,113.9817,179.9935,23.9817,132.7175,22.45883,30.96916,51.63923,90.49476,0,1.57054294
2008,8,14,14/08/2008,0.2796667,3.423,18.03573,179.8119,0.2895,146.1926,24.41615,33.56379,44.86765,89.54519,0.113943352,1.67669361
2008,8,15,15/08/2008,0.457,5.709,45.394,177.4268,3.9535,129.9321,24.93009,31.29517,51.52572,83.56568,0.079181246,1.726727209
2008,8,16,16/08/2008,1.267667,11.46133,7.0308,179.4284,2.7833,179.70757,19.99826,27.61415,66.9482,96.47728,0,2.97308165
2008,8,17,17/08/2008,0.567,4.966332,88.7547,179.2494,1.2453,123.4692,22.15409,31.68773,51.12539,93.38376,0.041392685,1.545307116
2008,8,18,18/08/2008,0.2373333,8.997333,2.288098,179.9656,0.5239,179.41182,20.71035,26.63593,76.61064,95.22701,0,1.487138375
2008,8,19,19/08/2008,0.3926667,4.635667,0.4898572,179.9989,0.1413,175.16095,21.1811,29.97104,54.09883,93.29248,0,1.389166084
2008,8,2,02/08/2008,0.452,5.177,2.006376,179.8097,0.2952,128.18002,24.74206,34.60648,36.8709,83.85044,0.113943352,1.739572344
2008,8,20,20/08/2008,0.254,5.294,4.99748,161.927,0.0608,131.57658,22.3615,29.65725,57.50613,92.77355,0,1.372912003
2008,8,21,21/08/2008,0.08466666,5.438667,51.0775,179.6406,2.3751,126.4001,23.04812,27.27085,70.56394,92.60445,0,2.967547976
2008,8,22,22/08/2008,0.1846666,5.822333,41.21148,179.8755,0.0276,177.7002,22.9481,31.9217,49.81907,94.90931,0.113943352,1.557507202
2008,8,23,23/08/2008,0.1126666,4.763332,20.4799,179.9175,0.0026,169.0392,23.9453,29.6082,58.43044,90.80445,0,1.413299764
2008,8,24,24/08/2008,0.253,4.811667,1.150705,179.4709,0.2443,164.34044,23.91498,32.76781,42.4546,90.81985,0,2.338456494
2008,8,25,25/08/2008,0.236,11.281,9.897213,178.7587,0.3998,178.08702,20.47893,29.08419,64.4334,94.68921,0,2.224791956
2008,8,26,26/08/2008,0.09433334,9.516666,0.0758,178.8306,0.4525,178.0788,20.37259,30.826,54.39091,94.11668,0.041392685,1.985875357
2008,8,27,27/08/2008,0.2646666,4.622333,16.4035,179.6635,4.382,167.2247,23.66935,32.69892,43.65062,90.72366,0,1.635483747
2008,8,28,28/08/2008,0.2736667,13.101,20.54814,179.4981,0.3289,165.77841,20.01774,31.97969,56.87265,96.27667,0,2.617210095
2008,8,29,29/08/2008,0.1196667,3.803,0.8531688,179.5148,1.4048,179.79639,21.57269,31.66117,54.29394,92.92023,0.041392685,1.710117365
2008,8,3,03/08/2008,1.053667,5.018,62.2833,179.5176,6.1082,166.3696,25.34955,34.09996,44.34225,80.58419,0.397940009,2.968763048
2008,8,30,30/08/2008,0.2596667,4.416,0.4292,179.3006,2.1036,174.80106,22.95522,32.00824,52.52853,91.82728,0,1.894869657
2008,8,31,31/08/2008,0.3623334,999.9902,0.31,179.9412,2.5614,178.34451,19.8033,30.80626,54.83321,96.36586,0.041392685,1.989894564
2008,8,4,04/08/2008,0.09866665,5.342333,2.24565,179.9765,0.3777,128.4032,25.32096,34.3345,39.59999,78.75085,0.041392685,2.139879086
2008,8,5,05/08/2008,0.2693333,9.108334,0.1647459,179.854,0.096,178.13681,20.9047,30.69316,50.684,93.25623,0.041392685,2.989627771
2008,8,6,06/08/2008,0.3119999,4.230333,40.8832,176.5594,0.1041,93.4406,24.49195,34.42063,38.03421,86.8195,0.255272505,1.824125834
2008,8,7,07/08/2008,0.5186666,5.608,33.0943,179.999,0.6096,163.47451,25.37748,36.87886,35.53116,81.36121,0.146128036,1.883661435
2008,8,8,08/08/2008,1.617333,5.560333,108.7997,179.9367,18.7997,116.9753,26.2446,33.51902,39.61311,83.74372,0.51851394,1.858537198
2008,8,9,09/08/2008,0.239,12.38,3.698748,179.9277,8.059,167.5059,20.9744,29.49664,63.29588,96.14867,0.041392685,2.624797579
2008,9,1,01/09/2008,0.1216667,4.38,1.586671,179.9545,0.1095,177.06281,24.20212,33.4889,48.41807,91.1928,0,1.661812686
2008,9,10,10/09/2008,0.08066666,4.691,0.3282844,179.0836,0.4339,174.9974,23.29288,33.92648,40.30243,92.61208,0.531478917,2.137354111
2008,9,11,11/09/2008,0.9956666,11.30733,12.9794,178.1145,9.468,134.4607,20.62443,35.18605,40.31621,94.45015,0.763427994,2.959089114
2008,9,12,12/09/2008,0.2273334,5.483999,0.0275,178.2915,1.2358,179.10174,19.30691,30.26393,59.58175,96.70026,0,2.421768401
2008,9,13,13/09/2008,0.1323333,3.905667,0.3288,179.9833,17.9436,179.42988,23.21219,30.50365,55.01881,94.47791,0,1.598790507
2008,9,14,14/09/2008,0.1333333,7.862,2.30521,179.832,0.3994,179.82522,21.57569,30.3896,52.73416,94.64026,0,1.716837723
2008,9,15,15/09/2008,0.291,7.007333,31.37759,179.5701,27.7765,151.16648,22.49958,25.62525,79.56797,93.31528,0.041392685,1.898725182
2008,9,16,16/09/2008,0.1056667,4.048333,20.54453,179.945,0.5204,177.97416,22.01306,31.76063,50.7161,95.90549,0,1.503790683
2008,9,17,17/09/2008,0.4526667,5.701334,0.215323,178.3927,0.2339,179.10098,24.22278,34.25055,33.82063,93.25118,0,2.931559567
2008,9,18,18/09/2008,0.476,3.951667,3.0724,179.9329,0.0937,177.52092,23.9805,38.08776,29.86113,82.97379,0.973127854,2.307923704
2008,9,19,19/09/2008,0.6236666,5.090333,36.9564,179.8364,15.5608,116.0872,25.16015,33.6426,41.80711,78.92445,0.278753601,1.785329835
2008,9,2,02/09/2008,0.1873334,4.355334,5.983914,179.8654,37.5517,179.93473,24.44795,32.97277,47.67163,87.80368,0.278753601,1.700703717
2008,9,20,20/09/2008,0.7090001,8.873665,60.7039,179.9315,0.1074,160.9926,22.08047,33.02518,41.321,94.41058,0.041392685,2.275541688
2008,9,21,21/09/2008,0.4733333,4.703666,17.27687,160.9764,0.0867,174.06477,23.73885,36.77885,34.12344,88.6627,0.505149978,2.005609445
2008,9,22,22/09/2008,1.271333,4.775,75.4273,179.9707,2.6911,110.0574,25.32442,35.88456,34.19452,79.97472,1.326335861,2.323458367
2008,9,23,23/09/2008,0.2653334,5.225333,4.78717,179.8965,0.836,175.99889,25.74211,34.69189,40.19676,80.87724,1.390935107,2.061829307
2008,9,24,24/09/2008,0.1783333,5.890333,0.4676504,179.9779,2.3794,173.13463,24.21652,36.2503,36.05507,77.03201,0.176091259,2.070407322
2008,9,25,25/09/2008,0.276,4.030001,3.1636,179.8998,0.189,161.1281,25.51007,37.60455,34.33407,78.95686,0,1.943494516
2008,9,26,26/09/2008,0.3626667,6.256999,4.2349,179.9883,0.4175,179.05486,24.42087,36.8863,31.11586,75.53922,1.367355921,2.237040791
2008,9,27,27/09/2008,0.535,7.128333,6.7569,178.9017,0.0554,155.0655,23.62962,35.78322,32.12843,74.18706,1.10720997,2.228656958
2008,9,28,28/09/2008,1.091667,7.471333,68.3615,179.3533,0.9454,114.5074,24.95558,33.57087,39.07151,81.70492,0,2.587374172
2008,9,29,29/09/2008,0.374,6.512001,34.7819,179.8832,0.1378,179.77048,23.48244,32.42831,39.29474,78.57967,0.342422681,2.352182518
2008,9,3,03/09/2008,0.6363333,15.63266,13.99139,176.8135,0.3693,176.14662,20.11405,34.14708,45.60285,94.99436,0.079181246,3.487619087
2008,9,30,30/09/2008,0.3083333,5.743999,2.903941,179.9197,0.9753,178.74146,22.75381,34.70162,35.4352,78.89331,0.230448921,1.775974331
2008,9,4,04/09/2008,0.2853333,6.025,43.916,179.7911,0.5966,167.6796,21.52436,30.29492,53.65184,87.24197,0.431363764,1.784617293
2008,9,5,05/09/2008,0.7366667,4.220334,89.70248,179.9642,1.5898,179.70248,23.03011,33.47141,38.74488,89.91175,0.079181246,2.006466042
2008,9,6,06/09/2008,0.2103333,3.868667,1.24,179.6745,1.0725,171.70587,24.03784,36.07214,38.07221,88.18438,0.230448921,1.974511693
2008,9,7,07/09/2008,0.6480001,4.759,32.131,155.6997,0.0171,65.6997,25.08994,36.08603,33.49152,89.30479,1.053078443,2.380211242
2008,9,8,08/09/2008,1.67,6.055666,113.57,179.3998,23.57,89.3998,26.63039,32.20304,53.60992,81.66727,0,1.820201459
2008,9,9,09/09/2008,0.149,7.112334,2.48,178.043,0.1186,175.09407,23.11731,29.60052,52.28117,88.07108,0.146128036,1.756636108
2009,10,10,10/10/2009,0.219,4.5426669,10.99304,179.27054,0.08789,178.399124,25.669405,38.834759,22.375168,75.743591,0.568201724,2.245512668
2009,10,11,11/10/2009,0.6363333,4.6019998,3.01099,179.14453,0.82617,173.346451,25.728876,39.761704,16.404159,72.637146,0.041392685,2.234770295
2009,10,12,12/10/2009,0.359,3.5776665,4.00751,179.92741,0.5787,176.135185,26.575134,38.20681,21.047072,58.370964,0,3.173710603
2009,10,13,13/10/2009,0.6286667,6.3033333,0.9234953,179.92606,1.17792,178.338348,24.796391,36.513626,31.359448,68.809937,0.838849091,2.301680949
2009,10,14,14/10/2009,0.2806666,8.6599998,36.00745,179.8671,0.14154,170.14679,22.240883,35.626976,36.061272,89.447044,0.361727836,2.684576087
2009,10,15,15/10/2009,0.2956667,3.0826669,11.55011,179.72961,0.02405,172.518524,22.949064,35.346199,37.530598,91.446281,0.544068044,1.850646235
2009,10,16,16/10/2009,0.805,4.5636668,0.8524362,179.61919,1.48849,178.70227,25.456545,38.891678,23.579433,81.544609,0.832508913,1.894316063
2009,10,17,17/10/2009,0.207,5.1576653,1.3008398,179.85928,0.62225,171.364296,25.985897,39.251724,19.552567,70.362885,1.36361198,2.052693942
2009,10,18,18/10/2009,0.8856667,5.560667,32.67044,159.84027,0.09219,69.84027,26.137709,38.133392,25.095915,77.740944,1.10720997,1.923244019
2009,10,19,19/10/2009,0.2016667,5.2273331,0.51718,179.89496,1.34354,160.96325,24.62672,37.413105,29.730684,69.013771,0.785329835,1.994317153
2009,10,20,20/10/2009,1.1030002,5.7633348,64.0527,179.26134,0.4032,90.73866,26.570501,37.736721,25.345558,72.279656,1.204119983,2.027757205
2009,10,21,21/10/2009,0.544,11.433001,82.095993,179.89885,1.24542,179.849739,21.04476,32.738087,33.898987,94.725037,0,3.661206711
2009,10,22,22/10/2009,0.2133333,8.783,6.4285154,179.9742,0.38101,179.615433,24.702982,34.638588,33.857315,84.84372,0.255272505,2.371437317
2009,10,23,23/10/2009,0.1126666,4.6859999,0.0415304,178.88484,0.23257,179.682983,23.670319,35.57814,36.162979,80.450302,0,1.764176132
2009,10,24,24/10/2009,0.647,4.6750002,67.95569,178.78494,0.03656,113.33623,26.245516,37.033215,28.710333,72.478882,0.556302501,2.014520539
2009,10,25,25/10/2009,0.728,5.7986665,58.48355,178.79659,1.65411,110.33339,25.007675,34.784744,38.732216,79.885574,0.886490725,1.888179494
2009,10,26,26/10/2009,0.5996667,5.0886669,15.72336,179.97398,0.13574,139.97543,24.956999,38.079414,24.149025,85.116608,0,2.064457989
2009,10,27,27/10/2009,0.7399999,5.6790009,64.6853,179.81831,4.29782,105.43068,25.875961,37.02747,30.085134,72.566032,0.763427994,2.195622944
2009,10,28,28/10/2009,0.5573333,4.1196666,88.83426,179.83009,1.16574,176.105324,25.657097,35.149212,37.57262,73.171501,0.230448921,2.062205809
2009,10,29,29/10/2009,0.106,7.6910009,35.43799,179.75238,0.06796,154.12666,24.065872,36.15995,30.822666,79.815582,0.278753601,1.977723605
2009,10,30,30/10/2009,0.4976667,3.7933328,0.73291,178.62115,0.36752,178.10392,24.719114,34.620419,37.38306,72.164673,0,1.738780558
2009,10,31,31/10/2009,0.3016666,5.1690001,0.16739,112.24992,40.66321,177.553116,23.478979,35.29253,22.540001,75.973282,0.079181246,2.076640444
2009,10,8,08/10/2009,0.9153334,4.7479997,30.25684,179.4926,5.11981,142.85842,28.866342,37.954971,23.298451,57.195248,0.380211242,2.196728723
2009,10,9,09/10/2009,0.7836667,4.2690001,18.45755,179.83119,0.25589,178.833084,24.810074,37.480106,25.824604,84.893066,0.146128036,2.408409578
2009,1,1,01/01/2009,0.271,7.039999,0.2771,172.4851,2.9463,179.96805,17.82045,32.46082,9.469685,24.99879,1.340444115,2.256477206
2009,1,10,10/01/2009,0.193,2.697333,0.0002,179.269,0.0004,173.34407,18.10016,36.3085,6.568788,23.09861,1.639486489,2.382917135
2009,11,1,01/11/2009,0.264,5.6243334,0.10138,164.36201,24.5264,179.967834,24.106779,36.810036,16.753824,71.869041,1.294466226,2.606166315
2009,1,11,11/01/2009,0.4853334,4.844333,0.1893,126.8006,0.1671,111.18959,21.08957,32.88665,7.455133,21.10644,1.380211242,2.182129214
2009,11,10,10/11/2009,0.4403333,5.859333,0.2214892,179.08748,0.4917,171.033203,25.171539,37.551991,14.180666,70.908363,0.939519253,2.154728207
2009,11,11,11/11/2009,0.228,5.1469994,1.14923,170.76846,0.03482,178.752388,23.41737,38.696026,11.102064,36.999615,0.653212514,1.838849091
2009,11,12,12/11/2009,0.131,4.1550002,0.34375,178.16418,0.20374,179.231247,22.482386,38.461594,10.676288,39.894051,0.380211242,2.390758529
2009,11,13,13/11/2009,0.1876667,5.5880003,0.38062,173.75604,0.85144,179.974594,20.461119,38.735703,10.308564,47.9077,0.204119983,2.330210785
