Year,Month,Day,Year-Month-Day,minWindSpeed,maxWindSpeed,minWindDirection,maxWindDirection,minAirTemperature,maxAirTemperature,minRelativeHumidity,maxRelativeHumidity,minLog(ParticleConcentration + 1),maxLog(ParticleConcentration + 1)
2008,5,15,2008-5-15,0.9263334,7.250333,34.23923,309.8699,29.22486,40.93371,15.08639,50.40327,1.255272505,1.983175072
2008,5,16,2008-5-16,0.5713333,7.948334,1.515597,356.108,29.01398,42.47411,15.19115,50.2772,1.471291711,2.955880086
2008,5,17,2008-5-17,0.6526666,11.96,3.263526,337.3126,26.3144,38.15888,22.63433,58.99953,0.146128036,4.138106827
2008,5,18,2008-5-18,0.9226666,10.773,153.1373,244.7791,28.18757,37.90161,25.59373,57.69442,0.176091259,4.012115612
2008,5,19,2008-5-19,0.8183333,5.761667,7.430582,359.8121,26.07092,40.58725,19.91592,67.15892,0.041392685,3.22819497
2008,5,2,2008-5-2,0.2223333,8.701334,2.035398,356.3175,28.69032,41.41799,8.135739,14.30572,1.98811284,3.064008487
2008,5,20,2008-5-20,1.647,16.15166,0.4166893,358.993,22.55611,39.18056,22.69608,95.22153,0.204119983,5.01920688
2008,5,21,2008-5-21,0.5946666,6.256999,124.4875,321.5823,23.22308,35.68539,29.7692,85.44552,0.255272505,2.657724954
2008,5,22,2008-5-22,0.733,5.848333,133.046,307.5997,25.96906,40.1281,21.28832,74.41692,0.342422681,2.383815366
2008,5,23,2008-5-23,0.8439999,7.983332,179.2314,342.4217,28.60215,42.51079,12.06452,64.27283,0.73239376,2.622628426
2008,5,24,2008-5-24,0.926,9.378,167.1275,294.3138,28.60647,39.65741,19.28812,59.3903,0,2.371252629
2008,5,25,2008-5-25,1.227,13.51167,143.0437,294.4094,24.67266,33.49211,31.9528,72.31964,0.204119983,4.685688008
2008,5,26,2008-5-26,0.51,4.684667,67.57045,350.2031,25.63466,38.52793,25.81336,63.097,0.230448921,1.910624405
2008,5,27,2008-5-27,0.3056667,8.672001,0.05044067,359.5086,29.178,41.7673,9.394848,57.00457,1.161368002,3.198876927
2008,5,28,2008-5-28,0.2583333,7.993334,0.5907586,351.3028,29.67643,37.96677,13.84977,59.10738,1.348304863,2.93166124
2008,5,29,2008-5-29,0.396,13.915,0.8360333,358.3393,22.08968,38.47558,26.25155,90.19601,0,4.933962828
2008,5,3,2008-5-3,0.135,8.981667,2.007398,348.0285,27.55941,41.34117,11.47416,35.22118,1.158362492,3.252901553
2008,5,30,2008-5-30,0.753,9.376332,98.05136,320.9723,22.89071,32.58944,35.74234,83.50717,0,3.082749477
2008,5,31,2008-5-31,0.9026666,7.219667,185.502,324.084,25.18696,37.631,23.47641,67.90059,0.041392685,2.536053155
2008,5,4,2008-5-4,0.9296666,9.655334,19.46486,352.115,26.14036,41.21459,11.71022,58.40179,0,3.325720858
2008,5,5,2008-5-5,0.411,8.025666,100.4113,275.0766,27.64779,39.95858,15.45646,41.15071,1.609594409,2.98971672
2008,5,6,2008-5-6,0.8166667,6.231332,91.3474,300.966,28.15221,40.60328,9.417384,45.25659,1.664641976,3.219558332
2008,5,7,2008-5-7,0.1906667,7.231667,0.09417718,359.8826,27.93711,40.41707,11.58929,56.36211,1.408239965,2.915821788
2008,5,8,2008-5-8,0.1066667,8.484,1.7551,356.5701,26.09925,42.17308,10.28786,36.89313,0,3.027186462
2008,5,9,2008-5-9,1.265667,10.29133,114.6284,242.0177,25.6923,41.40919,13.5167,71.29273,0.986771734,4.581169981
2008,6,1,2008-6-1,0.6163334,6.692666,54.78052,352.2245,27.47089,39.02187,25.89796,68.90379,0,2.637789829
2008,6,10,2008-6-10,1.104666,5.349667,128.8177,226.3568,27.09253,36.4482,31.94889,68.07305,0.176091259,1.99343623
2008,6,11,2008-6-11,0.5363333,4.870333,5.832671,359.0526,27.99582,39.33817,25.27774,69.49288,0.414973348,1.930949031
2008,6,12,2008-6-12,1.223667,8.460333,114.5534,323.0544,25.65847,36.94876,27.47112,60.50599,1.336459734,4.086032206
2008,6,13,2008-6-13,0.596,7.393665,3.105239,358.2251,26.44331,37.08873,28.67361,74.03871,0,2.543571424
2008,6,14,2008-6-14,0.3340001,10.10233,1.530321,354.5046,21.37921,36.2415,29.76548,90.05222,0.041392685,3.823043634
2008,6,15,2008-6-15,0.3996667,7.079332,31.88626,348.1866,25.82243,38.39912,24.63926,73.83424,1.356025857,2.270445908
2008,6,16,2008-6-16,0.8690001,7.908333,140.5327,276.3999,28.34564,39.30271,27.87272,63.17311,1.290034611,2.8143142
2008,6,17,2008-6-17,0.6726667,7.480667,69.60302,339.8557,28.56033,39.56771,21.61575,61.63877,1.485721426,3.135927335
2008,6,18,2008-6-18,1.718667,7.453001,160.3179,272.9885,27.73733,37.57723,27.44065,56.92236,0.986771734,2.526468512
2008,6,19,2008-6-19,0.846,12.171,38.87227,348.0616,20.52202,34.3606,35.14959,95.84173,0.041392685,4.062758674
2008,6,2,2008-6-2,1.049667,8.492001,33.04594,274.3654,28.84686,39.66885,19.54341,62.37561,0.591064607,2.954145989
2008,6,20,2008-6-20,1.208333,7.096332,92.93693,302.3646,26.6574,36.35465,33.03782,78.49409,0.079181246,3.532627001
2008,6,21,2008-6-21,1.690334,7.142334,182.1422,265.1334,27.55163,35.63482,34.09836,68.80168,0.591064607,2.36660971
2008,6,22,2008-6-22,0.7819999,6.722,16.28461,358.1909,27.72252,33.76857,33.75292,65.64091,0.079181246,2.679609572
2008,6,23,2008-6-23,0.1963334,5.632333,0.02085787,356.3666,26.84071,38.65059,27.55944,67.57819,0,2.124504225
2008,6,24,2008-6-24,1.182333,7.369333,112.7503,298.0968,25.38588,36.12672,27.61092,71.42165,0.707570176,2.185258765
2008,6,25,2008-6-25,0.5233333,8.124333,14.77114,290.6086,21.35041,29.89331,46.06281,94.69741,0,1.675778342
2008,6,26,2008-6-26,0.1643333,4.283999,46.14147,354.0319,23.99618,31.1659,49.41231,91.49889,0,1.821513528
2008,6,27,2008-6-27,0.07266666,6.307001,0.4685184,359.7715,25.63634,34.4449,38.68098,89.25956,0.278753601,2.483587297
2008,6,28,2008-6-28,0.7543334,6.568,162.7991,347.0137,26.9102,34.88782,35.76468,71.5408,0.785329835,1.638489257
2008,6,29,2008-6-29,0.1563333,17.79167,6.676937,358.6257,20.96529,37.1311,31.37481,94.64409,0.544068044,5.017473257
2008,6,3,2008-6-3,0.5123333,7.59,2.161441,324.6078,28.69469,39.51424,27.79987,63.06704,0,2.822821645
2008,6,30,2008-6-30,0.509,6.798334,13.03846,352.9584,21.93818,32.56882,41.20042,90.19363,0,2.048053173
2008,6,4,2008-6-4,0.6253332,7.548666,19.66487,294.1403,26.55483,39.40569,22.15172,66.87285,0.278753601,1.942504106
2008,6,5,2008-6-5,0.323,6.243,0.3080281,357.7904,27.97171,40.98927,17.42141,57.75517,1.103803721,3.237342629
2008,6,6,2008-6-6,1.983,8.943333,183.6101,308.86,29.92236,40.34966,20.34016,50.01718,1.311753861,2.733678656
2008,6,7,2008-6-7,1.006667,18.89367,27.13006,332.9942,20.75919,40.29778,21.61692,96.22687,0.579783597,4.758588699
2008,6,8,2008-6-8,1.254667,14.13567,13.13661,342.9154,24.041,35.96835,26.28934,68.09899,0.146128036,2.336859821
2008,6,9,2008-6-9,0.36,13.16233,2.1988,340.0186,22.82773,39.04614,24.04326,79.72211,0.544068044,4.183796373
2008,7,1,2008-7-1,0.2166667,11.598,15.36625,345.9923,21.95359,27.69917,61.71295,91.98632,0,2.08278537
2008,7,10,2008-7-10,1.894,6.170667,200.9158,285.1367,25.00117,33.70314,38.92117,83.01104,0.146128036,1.697229343
2008,7,11,2008-7-11,1.354667,16.216,77.7689,292.693,20.54185,33.42231,46.8796,96.10385,0.643452676,3.989583289
2008,7,12,2008-7-12,0.041,4.986334,93.11048,357.2234,21.68797,30.68981,57.47724,92.0584,0.301029996,1.823474229
2008,7,13,2008-7-13,0.3913333,4.436333,169.3007,333.0684,24.794,34.06608,40.78426,86.28398,0,1.830588669
2008,7,14,2008-7-14,1.647666,6.125001,189.1798,301.9828,26.0148,36.74776,29.94818,79.15105,0.954242509,2.047274867
2008,7,15,2008-7-15,1.76,8.543334,129.2359,277.2561,25.43544,30.39326,44.99561,75.19286,0.462397998,2.864273697
2008,7,16,2008-7-16,1.097667,4.948,151.7256,238.7897,23.46605,32.6953,40.99158,87.3074,1.173186268,2.023663918
2008,7,17,2008-7-17,0.6449999,8.196333,0.3157771,359.9895,25.07244,32.11508,41.90749,80.67287,0.939519253,3.015443588
2008,7,18,2008-7-18,0.227,8.488667,121.8736,355.9089,22.76118,34.80616,31.99341,80.63976,0.414973348,2.60498163
2008,7,19,2008-7-19,0.1733334,7.728667,42.80526,235.7528,20.88023,27.50422,61.98137,95.34189,0.041392685,1.867467488
2008,7,2,2008-7-2,0.1623334,7.406667,0.1568217,356.4811,22.61283,33.26307,37.81738,92.94349,0,2.283301229
2008,7,20,2008-7-20,0.08399998,3.389333,0.5259434,358.3043,22.38288,31.54141,48.6464,94.36468,0.322219295,1.737987326
2008,7,21,2008-7-21,0.1873333,4.350334,0.2111557,359.8778,24.66157,34.20848,39.27338,85.96678,0.505149978,1.86569606
2008,7,22,2008-7-22,1.675666,5.486333,5.730778,355.3205,24.14854,33.37765,40.65749,81.36947,0.414973348,1.928395852
2008,7,23,2008-7-23,1.289,9.381667,38.43504,349.2891,22.05651,32.77919,43.61608,85.23357,0,1.822821645
2008,7,24,2008-7-24,0.5936667,5.900999,98.36457,315.6506,24.32239,34.60851,36.66689,85.52331,0.079181246,1.936010796
2008,7,25,2008-7-25,1.382666,12.86267,103.7921,336.8708,21.86028,35.22502,36.92259,95.12954,0,3.445339499
2008,7,26,2008-7-26,0.2743333,7.089334,4.479159,333.9556,21.62326,30.84294,49.51448,88.0701,0,1.588831726
2008,7,27,2008-7-27,0.726,4.872667,79.10059,202.3747,23.739,31.14418,45.5425,87.07961,0,1.501059262
2008,7,28,2008-7-28,1.759333,5.731667,166.4342,259.6038,23.58358,32.73213,43.47591,83.7263,0.041392685,1.923761961
2008,7,29,2008-7-29,0.3546667,5.375,183.4924,296.7633,25.30784,35.69958,34.11007,76.9864,0.113943352,1.763427994
2008,7,3,2008-7-3,1.396333,7.282333,179.4034,305.8254,25.60841,36.2091,30.11668,83.35954,0,2.022840611
2008,7,30,2008-7-30,0.7113333,7.74,0.331489,358.995,22.71534,36.12627,33.93201,85.60099,0.301029996,3.262830635
2008,7,31,2008-7-31,0.132,12.685,131.8705,342.6013,22.75422,32.61741,51.97801,90.28593,0.204119983,3.783817855
2008,7,4,2008-7-4,0.4186666,16.30967,10.00252,358.6988,19.01001,30.9335,47.11988,95.56868,0.707570176,4.318718458
2008,7,5,2008-7-5,1.246,4.833,155.9369,297.5441,22.25447,33.85989,37.44569,89.46935,0.278753601,1.625312451
2008,7,6,2008-7-6,1.516,6.716334,210.2894,267.1718,25.60072,32.92836,44.66832,78.89031,1.161368002,1.772321707
2008,7,7,2008-7-7,0.7356666,7.775667,126.1826,325.0259,22.21316,27.35912,52.36608,86.95305,0.278753601,2.712312909
2008,7,8,2008-7-8,0.3703333,12.389,111.3774,292.6668,21.78097,31.42898,49.48349,90.98876,0.176091259,3.912944394
2008,7,9,2008-7-9,0.6623334,6.052333,11.29204,344.0428,22.22165,32.42516,43.23008,88.50758,0,1.619093331
2008,8,1,2008-8-1,0.3979999,6.159334,22.52785,331.705,22.46671,32.72313,40.92737,88.85176,0.477121255,3.118297801
2008,8,10,2008-8-10,0.382,3.979,7.067751,343.5052,24.29502,35.61416,39.79596,87.92054,0.041392685,1.665580991
2008,8,11,2008-8-11,0.4686666,17.72933,61.6387,334.9312,20.82706,35.67242,39.10386,95.81975,0,2.542202782
2008,8,12,2008-8-12,1.103667,10.69067,147.5063,345.4653,23.18421,28.21835,58.26077,89.52716,0.113943352,3.0523091
2008,8,13,2008-8-13,0.7073334,3.248667,137.2825,246.0183,22.45883,30.96916,51.63923,90.49476,0,1.57054294
2008,8,14,2008-8-14,0.2796667,3.423,18.03573,334.0438,24.41615,33.56379,44.86765,89.54519,0.113943352,1.67669361
2008,8,15,2008-8-15,0.457,5.709,140.0679,314.606,24.93009,31.29517,51.52572,83.56568,0.079181246,1.726727209
2008,8,16,2008-8-16,1.267667,11.46133,65.78691,352.9692,19.99826,27.61415,66.9482,96.47728,0,2.97308165
2008,8,17,2008-8-17,0.567,4.966332,146.5308,271.2453,22.15409,31.68773,51.12539,93.38376,0.041392685,1.545307116
2008,8,18,2008-8-18,0.2373333,8.997333,2.288098,356.812,20.71035,26.63593,76.61064,95.22701,0,1.487138375
2008,8,19,2008-8-19,0.3926667,4.635667,0.4898572,337.6732,21.1811,29.97104,54.09883,93.29248,0,1.389166084
2008,8,2,2008-8-2,0.452,5.177,2.006376,355.5934,24.74206,34.60648,36.8709,83.85044,0.113943352,1.739572344
2008,8,20,2008-8-20,0.254,5.294,4.99748,350.8675,22.3615,29.65725,57.50613,92.77355,0,1.372912003
2008,8,21,2008-8-21,0.08466666,5.438667,143.5999,308.9225,23.04812,27.27085,70.56394,92.60445,0,2.967547976
2008,8,22,2008-8-22,0.1846666,5.822333,41.21148,310.8027,22.9481,31.9217,49.81907,94.90931,0.113943352,1.557507202
2008,8,23,2008-8-23,0.1126666,4.763332,33.23402,339.5201,23.9453,29.6082,58.43044,90.80445,0,1.413299764
2008,8,24,2008-8-24,0.253,4.811667,1.150705,351.6391,23.91498,32.76781,42.4546,90.81985,0,2.338456494
2008,8,25,2008-8-25,0.236,11.281,9.897213,335.0739,20.47893,29.08419,64.4334,94.68921,0,2.224791956
2008,8,26,2008-8-26,0.09433334,9.516666,7.630874,359.9242,20.37259,30.826,54.39091,94.11668,0.041392685,1.985875357
2008,8,27,2008-8-27,0.2646666,4.622333,33.54506,343.5965,23.66935,32.69892,43.65062,90.72366,0,1.635483747
2008,8,28,2008-8-28,0.2736667,13.101,20.54814,333.5252,20.01774,31.97969,56.87265,96.27667,0,2.617210095
2008,8,29,2008-8-29,0.1196667,3.803,0.8531688,356.8672,21.57269,31.66117,54.29394,92.92023,0.041392685,1.710117365
2008,8,3,2008-8-3,1.053667,5.018,103.6304,297.7167,25.34955,34.09996,44.34225,80.58419,0.397940009,2.968763048
2008,8,30,2008-8-30,0.2596667,4.416,0.6859211,359.5708,22.95522,32.00824,52.52853,91.82728,0,1.894869657
2008,8,31,2008-8-31,0.3623334,999.9902,0.5886535,359.69,19.8033,30.80626,54.83321,96.36586,0.041392685,1.989894564
2008,8,4,2008-8-4,0.09866665,5.342333,2.24565,354.7636,25.32096,34.3345,39.59999,78.75085,0.041392685,2.139879086
2008,8,5,2008-8-5,0.2693333,9.108334,0.1647459,355.5234,20.9047,30.69316,50.684,93.25623,0.041392685,2.989627771
2008,8,6,2008-8-6,0.3119999,4.230333,176.5594,319.1168,24.49195,34.42063,38.03421,86.8195,0.255272505,1.824125834
2008,8,7,2008-8-7,0.5186666,5.608,73.47451,326.9057,25.37748,36.87886,35.53116,81.36121,0.146128036,1.883661435
2008,8,8,2008-8-8,1.617333,5.560333,153.0247,251.2003,26.2446,33.51902,39.61311,83.74372,0.51851394,1.858537198
2008,8,9,2008-8-9,0.239,12.38,3.698748,328.4747,20.9744,29.49664,63.29588,96.14867,0.041392685,2.624797579
2008,9,1,2008-9-1,0.1216667,4.38,1.586671,357.9659,24.20212,33.4889,48.41807,91.1928,0,1.661812686
2008,9,10,2008-9-10,0.08066666,4.691,0.3282844,358.853,23.29288,33.92648,40.30243,92.61208,0.531478917,2.137354111
2008,9,11,2008-9-11,0.9956666,11.30733,20.60977,347.0206,20.62443,35.18605,40.31621,94.45015,0.763427994,2.959089114
2008,9,12,2008-9-12,0.2273334,5.483999,1.169254,359.9725,19.30691,30.26393,59.58175,96.70026,0,2.421768401
2008,9,13,2008-9-13,0.1323333,3.905667,0.7635441,359.6712,23.21219,30.50365,55.01881,94.47791,0,1.598790507
2008,9,14,2008-9-14,0.1333333,7.862,2.30521,326.3608,21.57569,30.3896,52.73416,94.64026,0,1.716837723
2008,9,15,2008-9-15,0.291,7.007333,31.37759,242.2235,22.49958,25.62525,79.56797,93.31528,0.041392685,1.898725182
2008,9,16,2008-9-16,0.1056667,4.048333,20.54453,328.4529,22.01306,31.76063,50.7161,95.90549,0,1.503790683
2008,9,17,2008-9-17,0.4526667,5.701334,0.215323,359.2951,24.22278,34.25055,33.82063,93.25118,0,2.931559567
2008,9,18,2008-9-18,0.476,3.951667,7.974692,356.9276,23.9805,38.08776,29.86113,82.97379,0.973127854,2.307923704
2008,9,19,2008-9-19,0.6236666,5.090333,153.9128,323.0436,25.16015,33.6426,41.80711,78.92445,0.278753601,1.785329835
2008,9,2,2008-9-2,0.1873334,4.355334,5.983914,312.5385,24.44795,32.97277,47.67163,87.80368,0.278753601,1.700703717
2008,9,20,2008-9-20,0.7090001,8.873665,109.0074,299.2961,22.08047,33.02518,41.321,94.41058,0.041392685,2.275541688
2008,9,21,2008-9-21,0.4733333,4.703666,17.27687,339.2049,23.73885,36.77885,34.12344,88.6627,0.505149978,2.005609445
2008,9,22,2008-9-22,1.271333,4.775,159.9426,284.5727,25.32442,35.88456,34.19452,79.97472,1.326335861,2.323458367
2008,9,23,2008-9-23,0.2653334,5.225333,4.78717,326.9611,25.74211,34.69189,40.19676,80.87724,1.390935107,2.061829307
2008,9,24,2008-9-24,0.1783333,5.890333,0.4676504,354.8843,24.21652,36.2503,36.05507,77.03201,0.176091259,2.070407322
2008,9,25,2008-9-25,0.276,4.030001,9.621827,356.8364,25.51007,37.60455,34.33407,78.95686,0,1.943494516
2008,9,26,2008-9-26,0.3626667,6.256999,11.01457,355.7651,24.42087,36.8863,31.11586,75.53922,1.367355921,2.237040791
2008,9,27,2008-9-27,0.535,7.128333,9.023358,353.2431,23.62962,35.78322,32.12843,74.18706,1.10720997,2.228656958
2008,9,28,2008-9-28,1.091667,7.471333,155.4926,291.6385,24.95558,33.57087,39.07151,81.70492,0,2.587374172
2008,9,29,2008-9-29,0.374,6.512001,49.73689,325.2181,23.48244,32.42831,39.29474,78.57967,0.342422681,2.352182518
2008,9,3,2008-9-3,0.6363333,15.63266,13.99139,343.166,20.11405,34.14708,45.60285,94.99436,0.079181246,3.487619087
2008,9,30,2008-9-30,0.3083333,5.743999,2.903941,353.2416,22.75381,34.70162,35.4352,78.89331,0.230448921,1.775974331
2008,9,4,2008-9-4,0.2853333,6.025,102.3204,316.084,21.52436,30.29492,53.65184,87.24197,0.431363764,1.784617293
2008,9,5,2008-9-5,0.7366667,4.220334,89.70248,268.4102,23.03011,33.47141,38.74488,89.91175,0.079181246,2.006466042
2008,9,6,2008-9-6,0.2103333,3.868667,1.533818,358.76,24.03784,36.07214,38.07221,88.18438,0.230448921,1.974511693
2008,9,7,2008-9-7,0.6480001,4.759,204.3003,327.869,25.08994,36.08603,33.49152,89.30479,1.053078443,2.380211242
2008,9,8,2008-9-8,1.67,6.055666,180.6002,246.43,26.63039,32.20304,53.60992,81.66727,0,1.820201459
2008,9,9,2008-9-9,0.149,7.112334,46.75842,357.52,23.11731,29.60052,52.28117,88.07108,0.146128036,1.756636108
2009,10,10,2009-10-10,0.219,4.5426669,15.728611,349.00696,25.669405,38.834759,22.375168,75.743591,0.568201724,2.245512668
2009,10,11,2009-10-11,0.6363333,4.6019998,9.6574039,356.98901,25.728876,39.761704,16.404159,72.637146,0.041392685,2.234770295
2009,10,12,2009-10-12,0.359,3.5776665,4.5862713,355.99249,26.575134,38.20681,21.047072,58.370964,0,3.173710603
2009,10,13,2009-10-13,0.6286667,6.3033333,0.9234953,346.33914,24.796391,36.513626,31.359448,68.809937,0.838849091,2.301680949
2009,10,14,2009-10-14,0.2806666,8.6599998,99.85321,323.99255,22.240883,35.626976,36.061272,89.447044,0.361727836,2.684576087
2009,10,15,2009-10-15,0.2956667,3.0826669,97.481476,348.44989,22.949064,35.346199,37.530598,91.446281,0.544068044,1.850646235
2009,10,16,2009-10-16,0.805,4.5636668,0.8524362,358.80261,25.456545,38.891678,23.579433,81.544609,0.832508913,1.894316063
2009,10,17,2009-10-17,0.207,5.1576653,1.3008398,352.27725,25.985897,39.251724,19.552567,70.362885,1.36361198,2.052693942
2009,10,18,2009-10-18,0.8856667,5.560667,200.15973,327.32956,26.137709,38.133392,25.095915,77.740944,1.10720997,1.923244019
2009,10,19,2009-10-19,0.2016667,5.2273331,34.070927,359.48282,24.62672,37.413105,29.730684,69.013771,0.785329835,1.994317153
2009,10,20,2009-10-20,1.1030002,5.7633348,179.26134,295.9473,26.570501,37.736721,25.345558,72.279656,1.204119983,2.027757205
2009,10,21,2009-10-21,0.544,11.433001,82.095993,274.35034,21.04476,32.738087,33.898987,94.725037,0,3.661206711
2009,10,22,2009-10-22,0.2133333,8.783,6.4285154,349.64966,24.702982,34.638588,33.857315,84.84372,0.255272505,2.371437317
2009,10,23,2009-10-23,0.1126666,4.6859999,0.0415304,359.9187,23.670319,35.57814,36.162979,80.450302,0,1.764176132
2009,10,24,2009-10-24,0.647,4.6750002,156.66377,292.04431,26.245516,37.033215,28.710333,72.478882,0.556302501,2.014520539
2009,10,25,2009-10-25,0.728,5.7986665,159.66661,301.51645,25.007675,34.784744,38.732216,79.885574,0.886490725,1.888179494
2009,10,26,2009-10-26,0.5996667,5.0886669,130.02457,344.27664,24.956999,38.079414,24.149025,85.116608,0,2.064457989
2009,10,27,2009-10-27,0.7399999,5.6790009,164.56932,295.3147,25.875961,37.02747,30.085134,72.566032,0.763427994,2.195622944
2009,10,28,2009-10-28,0.5573333,4.1196666,93.894676,271.16574,25.657097,35.149212,37.57262,73.171501,0.230448921,2.062205809
2009,10,29,2009-10-29,0.106,7.6910009,44.026344,324.56201,24.065872,36.15995,30.822666,79.815582,0.278753601,1.977723605
2009,10,30,2009-10-30,0.4976667,3.7933328,1.2313496,359.26709,24.719114,34.620419,37.38306,72.164673,0,1.738780558
2009,10,31,2009-10-31,0.3016666,5.1690001,0.1801628,359.83261,23.478979,35.29253,22.540001,75.973282,0.079181246,2.076640444
2009,10,8,2009-10-8,0.9153334,4.7479997,127.14158,329.74316,28.866342,37.954971,23.298451,57.195248,0.380211242,2.196728723
2009,10,9,2009-10-9,0.7836667,4.2690001,84.318733,341.54245,24.810074,37.480106,25.824604,84.893066,0.146128036,2.408409578
2009,1,1,2009-1-1,0.271,7.039999,2.034241,359.7229,17.82045,32.46082,9.469685,24.99879,1.340444115,2.256477206
2009,1,10,2009-1-10,0.193,2.697333,0.7476605,359.9998,18.10016,36.3085,6.568788,23.09861,1.639486489,2.382917135
2009,11,1,2009-11-1,0.264,5.6243334,1.6189071,359.89862,24.106779,36.810036,16.753824,71.869041,1.294466226,2.606166315
2009,1,11,2009-1-11,0.4853334,4.844333,0.2058699,359.8107,21.08957,32.88665,7.455133,21.10644,1.380211242,2.182129214
2009,11,10,2009-11-10,0.4403333,5.859333,0.2214892,358.62439,25.171539,37.551991,14.180666,70.908363,0.939519253,2.154728207
2009,11,11,2009-11-11,0.228,5.1469994,1.3992352,358.85077,23.41737,38.696026,11.102064,36.999615,0.653212514,1.838849091
2009,11,12,2009-11-12,0.131,4.1550002,4.1703629,359.65625,22.482386,38.461594,10.676288,39.894051,0.380211242,2.390758529
2009,11,13,2009-11-13,0.1876667,5.5880003,0.4766209,359.61938,20.461119,38.735703,10.308564,47.9077,0.204119983,2.330210785
2009,11,14,2009-11-14,0.2803334,3.8993337,3.568717,356.93304,23.713964,37.760628,18.449596,53.100204,1.086359831,2.04453976
2009,11,15,2009-11-15,0.1456667,7.1513324,6.9197783,353.24774,22.536718,35.695458,11.721363,53.82721,1.875639937,2.626648268
2009,11,16,2009-11-16,0.2006667,5.8793335,5.375123,341.75562,23.380333,32.692455,12.55709,32.46537,2.224533063,2.756331767
2009,11,17,2009-11-17,0.9300001,7.0530005,62.348698,140.6693,20.599703,31.038862,12.501534,27.175236,2.399327532,3.104862518
2009,11,18,2009-11-18,0.196,7.9836679,0.0587095,348.06879,20.452267,30.929234,12.333595,26.944159,2.634074025,3.134017646
2009,11,19,2009-11-19,0.1953333,6.8336658,5.8524771,347.84912,19.353874,31.76836,9.3406134,28.415821,1.776701184,2.746244872
2009,11,2,2009-11-2,0.208,5.0443335,0.9995368,358.58127,23.744492,35.554081,11.210732,27.978907,0,2.321391278
2009,1,12,2009-1-12,0.6756666,4.600667,0.5739521,359.8453,18.00813,30.98748,6.18819,21.19563,1.033423755,2.433129518
2009,11,20,2009-11-20,0.1723333,6.5943322,5.8015475,357.49316,17.34202,32.87159,12.037401,30.538067,0,2.637289548
2009,11,21,2009-11-21,0.1533333,6.2536659,3.2708104,358.25595,18.602144,33.439201,12.005756,33.193241,1.771587481,2.411619706
2009,11,22,2009-11-22,0.1183333,6.3889995,5.3650765,356.28427,18.649662,33.248829,11.067313,32.661549,1.588831726,2.185542155
2009,11,23,2009-11-23,0.1066667,6.5363331,1.6638936,359.90524,18.068415,33.235191,12.173339,33.393185,1.26245109,2.363047595
2009,11,24,2009-11-24,0.286,6.2536674,0.473857,358.42902,20.494186,33.733002,12.947911,33.147968,1.396199347,2.216693599
2009,11,25,2009-11-25,0.306,5.0880003,0.6553712,359.01309,19.106415,33.809773,11.453916,32.186726,1.630427875,2.255995727
2009,11,26,2009-11-26,0.2893333,6.7266665,0.5534019,359.14362,19.655666,32.884102,13.11707,29.099682,1.459392488,2.576226137
2009,11,27,2009-11-27,0.3543333,5.2906661,0.9318507,358.94061,17.681355,32.752487,12.724468,35.513302,1.530199698,2.174350597
2009,11,28,2009-11-28,0.1303333,6.2416668,4.9915781,351.20914,17.616896,31.971403,12.148665,33.462017,1.733999287,2.374931554
2009,11,29,2009-11-29,0.7796667,6.7286668,26.415008,118.12924,18.087845,31.004476,12.877245,30.181948,2.181557774,2.566673138
2009,11,3,2009-11-3,0.1413333,4.4126673,3.7366676,358.82428,21.404038,36.799042,9.0464039,36.205456,0,2.349471799
2009,1,13,2009-1-13,0.2576666,4.862667,0.01098862,359.9785,15.75716,29.56379,10.73261,34.38031,1.62324929,2.220369632
2009,11,30,2009-11-30,0.4826667,7.0646667,5.0403533,359.47925,18.440561,31.376621,12.407823,30.132193,0,2.465531557
2009,11,4,2009-11-4,0.1283333,4.4070001,10.169281,358.77505,21.37051,37.960159,8.4926281,39.386314,0.146128036,2.31302311
2009,1,14,2009-1-14,0.2816667,4.280667,0.3558818,359.8566,15.09395,31.26424,9.272543,29.79067,1.447158031,2.065579715
2009,11,5,2009-11-5,0.109,4.1306672,0.5427813,357.92902,21.971138,38.697552,11.761097,43.306648,0,2.109915863
2009,1,15,2009-1-15,0.2823333,5.903999,2.590607,358.3053,16.81821,34.02533,8.060393,23.47157,1.338456494,2.487703863
2009,11,6,2009-11-6,0.151,3.2,0.4377499,356.97211,21.439602,39.230312,11.562736,52.479843,0.544068044,2.225050696
2009,1,16,2009-1-16,0.09799999,4.435668,8.12085,354.2827,18.70781,36.50799,8.101553,17.79565,1.706717782,2.173768823
2009,11,7,2009-11-7,0.3753333,3.7606668,1.4874964,356.5368,20.877323,39.305046,12.187227,56.01255,0.278753601,1.936513742
2009,1,17,2009-1-17,0.177,5.807333,1.179844,359.5502,20.20227,36.35887,7.526409,22.63473,1.53529412,2.226084116
2009,11,8,2009-11-8,0.0783333,2.9966664,0.7657312,358.85327,22.785193,39.416157,12.278042,51.642944,0.146128036,1.868056362
2009,1,18,2009-1-18,0.216,4.185333,0.4524525,359.4182,19.52939,36.6137,8.694601,24.42075,1.876217841,2.571242851
2009,11,9,2009-11-9,0.4416666,5.7156663,108.6905,326.86343,24.282654,37.794209,17.484901,74.838867,0,1.849419414
